"","chr","pos","Bw3","Bw4","Bw5","Bw6","Afw","Afp","Mw","Liver","Kidney","Spleen"
"c8.loc2","8",20.8857,1.88358553630766,1.73970285789429,1.82333565280229,1.1772263781248,0.818781729840879,0.606165275756069,1.65158085433330,1.32336514665008,1.50859949126928,0.248209604112134
"c8.loc4","8",22.8857,1.71450159418254,1.63615138380729,1.74214998200043,1.09924035767023,0.768784656548632,0.579673137084569,1.6481158828922,1.24830439503802,1.44316862240738,0.251181107847856
"c8.loc6","8",24.8857,1.53305517470523,1.51225980523742,1.63508000759597,1.01108458863573,0.712240663859802,0.548387725872544,1.62177575771241,1.15447080650725,1.36378985247815,0.254251831261939
"c8.loc8","8",26.8857,1.34401201439445,1.37147457571010,1.50519352887798,0.915168494751072,0.650193361821835,0.512810575917996,1.57159121879542,1.04187970818202,1.27223328605847,0.257537767880962
"c8.loc10","8",28.8857,1.1529272631511,1.21916558429919,1.35824328690671,0.814920807157705,0.584128280127203,0.473655360749831,1.49878969911214,0.913444081192921,1.17142928575046,0.261397152493373
"c8.loc12","8",30.8857,0.965672763656642,1.06220628195283,1.20215954552032,0.714394422533815,0.51590099166097,0.431806596968755,1.40695358020298,0.775381189775771,1.06516265313705,0.266205031678254
"c8.loc14","8",32.8857,0.788156292571813,0.908040106057001,1.04588655005503,0.617609204805348,0.447619607730871,0.388306620744629,1.30171393226399,0.636315821097241,0.957514291613379,0.272096947663471
"c8.loc16","8",34.8857,0.625971153933676,0.763359888500844,0.8976181611132,0.527875487876145,0.381458375531082,0.344342680512199,1.18982177902251,0.505159825056751,0.852260129734702,0.278887602574457
"c8.loc18","8",36.8857,0.483699935333675,0.632922014554396,0.763116823829336,0.447405649718206,0.319401627746402,0.301178087854368,1.07778050403593,0.388786793864796,0.752489636474252,0.286209243511848
"D8Mit249","8",38.6376,0.377673644947834,0.532272584226178,0.658802015002664,0.385424777236096,0.269640426910541,0.264974025009963,0.983553841221266,0.301892994711977,0.671436175380052,0.292787625347586
"c8.loc20","8",38.8857,0.348011856786684,0.514614829282834,0.640946245087378,0.387205324210356,0.268943398640602,0.264504628381076,0.963299501087505,0.279601137849085,0.670985180877011,0.301074822248751
"c8.loc22","8",40.8857,0.162719812159196,0.427733945606008,0.54354712442111,0.455508410293390,0.297323909020264,0.285408847166735,0.848124807116363,0.140314060694607,0.673238501723162,0.365339252851385
"D8Mit45","8",42.157,0.115019253517289,0.431478236800473,0.53082991428812,0.534838433749456,0.337285171071215,0.317712144701488,0.831624542051799,0.101447499438052,0.67448927764157,0.400605300365214
"c8.loc24","8",42.8857,0.121262383661247,0.428888897855302,0.532000079403559,0.537109509556615,0.342573524208376,0.322437730912696,0.840636373128376,0.100724170261230,0.686201858008999,0.412167159172839
"c8.loc26","8",44.8857,0.139564609054730,0.421461029670354,0.531534317338412,0.538918948794503,0.356298882083394,0.335323253883587,0.86675944660999,0.098267925571264,0.717476148910436,0.442898152080204
"c8.loc28","8",46.8857,0.159522788797688,0.414805137047608,0.524865933892102,0.53304886795334,0.368187812512758,0.347683893906435,0.89579325847646,0.0950407669154174,0.74605139984294,0.469969726954560
"c8.loc30","8",48.8857,0.181096401178650,0.411085039294278,0.511425006314681,0.51860486455962,0.377388699347904,0.358929073079764,0.929328221049076,0.0909611477098906,0.77000892106075,0.489941718327174
"c8.loc32","8",50.8857,0.204357155298169,0.412979685225508,0.49142718327343,0.496036570331228,0.383284967484201,0.368423898321765,0.96909772529358,0.0859902806813011,0.787554854344236,0.49893506462513
"c8.loc34","8",52.8857,0.229552804704269,0.423177809866274,0.466001916754408,0.467670242526168,0.385797078876436,0.37556707107899,1.01607418905016,0.0801530946986588,0.7972817668322,0.493382107314858
"c8.loc36","8",54.8857,0.257061541490430,0.443607174203123,0.437107971936683,0.437745009846736,0.385604171867129,0.379852551014267,1.06946459649058,0.0735527074320146,0.798309726464751,0.471055329915686
"c8.loc38","8",56.8857,0.287186640128027,0.474678432135477,0.407251706684349,0.411747249610897,0.384097579650984,0.380874724881579,1.12626205699067,0.0663709697242894,0.790323245535063,0.432055773068782
"c8.loc40","8",58.8857,0.319874902398055,0.514925794346851,0.379067255392329,0.395128736831168,0.382956851255528,0.378285685866871,1.18175422692374,0.0588518375482181,0.773575480528166,0.379336042420846
"c8.loc42","8",60.8857,0.354547955939012,0.561248846409541,0.354834645875229,0.391825018318656,0.383480316698439,0.37178489886611,1.23072724810655,0.0512701791178642,0.748893553468363,0.318368998907204
"c8.loc44","8",62.8857,0.390166230055172,0.60962971115049,0.336042415048979,0.403191613127149,0.386058330256361,0.361218648922090,1.26873545782595,0.0438953260404276,0.717639069357801,0.25583407542058
"c8.loc46","8",64.8857,0.425472027771235,0.655998509751811,0.323142579682866,0.427843595475451,0.39013706788333,0.346750716464783,1.29296058568548,0.0369593578206491,0.681560483555202,0.197769254819804
"c8.loc48","8",66.8857,0.459267153098352,0.696948342764756,0.315607524510511,0.462399216330795,0.394630970082375,0.328962566560392,1.30250237370910,0.0306369465933471,0.642545331935594,0.148143837967154
"c8.loc50","8",68.8857,0.490614028337745,0.730150457152376,0.312252278227675,0.502635206451515,0.398436765744094,0.308785103833316,1.29816215767636,0.0250374975882153,0.602354590418926,0.108526219709034
"c8.loc52","8",70.8857,0.518923895841397,0.75445882383383,0.311653649395083,0.544502968281932,0.40076294561149,0.287299599399461,1.28191661439865,0.0202085116908393,0.56243399124736,0.0786530161657879
"D8Mit121","8",72.2651,0.536537956867988,0.765955628728989,0.312147865161961,0.572583935456692,0.401287182464245,0.272258096057726,1.26509885290770,0.0173262644658223,0.535626961617155,0.0630865158242955
"D9Mit64","9",14.3528,0.120222875122749,0.232800350046915,0.217778190627797,0.355231899665057,0.541012656080284,0.437425270467003,0.0948134338989348,0.200112976037474,0.405686381214736,0.651224207814579
"c9.loc2","9",16.3528,0.0421437153751185,0.205234202278035,0.179386051473671,0.376955453213128,0.51702593556783,0.444090350887905,0.0421775019910342,0.172784214574932,0.358878734670384,0.619584070468505
"c9.loc4","9",18.3528,0.0112782871423462,0.235292503034003,0.194007505459666,0.437705484514879,0.472201916046288,0.430117393506634,0.0342246143636658,0.155406362394928,0.373427253094619,0.584293266009041
"c9.loc6","9",20.3528,0.0498373464751012,0.321137477034767,0.265256421218965,0.536103090477241,0.410950529706525,0.391858377572674,0.0829780646625693,0.149300804254864,0.45946654952273,0.547408038686314
"c9.loc8","9",22.3528,0.157789052159700,0.44016365255888,0.378971181472252,0.660059260981399,0.342112071434457,0.331446314440996,0.185233214718124,0.153043326600852,0.610671676459447,0.511256768306907
"c9.loc10","9",24.3528,0.308678994599774,0.56051136539574,0.50860438151517,0.789823925432671,0.276598393851259,0.257131165243237,0.322319383811674,0.162648204226969,0.803541215946481,0.477736812883563
"c9.loc12","9",26.3528,0.469263321810956,0.656789521345246,0.627706605363784,0.904355903622161,0.223878173130231,0.180620535923310,0.469598384728613,0.173360052889052,1.00542519411998,0.448131420009815
"D9Mit229","9",26.8319,0.506201432549716,0.674649644718613,0.652490734549588,0.927550729635726,0.213834011931056,0.163255371540316,0.503896127634135,0.175655805145510,1.05146836478107,0.441718464619726
"c9.loc14","9",28.3528,0.510447413536866,0.709504940431117,0.658601951266462,0.90735380307575,0.223390351418857,0.168955693414347,0.559612409383789,0.181456823235322,0.983346891648694,0.392156324087068
"c9.loc16","9",30.3528,0.501890892203647,0.73962582288658,0.648252615811288,0.856285100156214,0.235981791425274,0.176620809253876,0.627020523413307,0.193771573726877,0.88262694213482,0.319194477362316
"c9.loc18","9",32.3528,0.47560250131960,0.74579973021767,0.613216649020046,0.778821231991742,0.248550892800750,0.184215092854117,0.680224036376814,0.210460164532776,0.77032286059287,0.239797518875918
"c9.loc20","9",34.3528,0.432822045813907,0.723971957011088,0.55246243594533,0.681517671573005,0.261313913088003,0.1913742456384,0.71164266794915,0.229599559633215,0.648979432566122,0.159292684896542
"c9.loc22","9",36.3528,0.378993991855367,0.674148348373507,0.469390128672046,0.57612402018259,0.274766658515915,0.197675805262605,0.716128901397781,0.248452655074630,0.522906745405137,0.086277143535682
"c9.loc24","9",38.3528,0.323624733727399,0.60094628169216,0.372023434376473,0.478200955373893,0.289506041675992,0.202691018210459,0.692529822820347,0.264114414794534,0.398189666793215,0.0317631775685356
"c9.loc26","9",40.3528,0.278301068366488,0.513015338155896,0.271763528206549,0.403977143412675,0.305909830874839,0.206057084164115,0.644469454386012,0.274466643170456,0.282101372679165,0.00635054523675649
"c9.loc28","9",42.3528,0.253122612403814,0.42125866265917,0.180706331472436,0.365741924691861,0.323829718133481,0.207550724674689,0.579855713895,0.278841841948861,0.181812269809782,0.0161406560571038
"c9.loc30","9",44.3528,0.253341777173631,0.336246690648238,0.108426887875225,0.367938088568991,0.342494328665822,0.207136310130778,0.508907659480712,0.277985069078341,0.102774204168838,0.0600789425069763
"c9.loc32","9",46.3528,0.278341702960120,0.265820532046575,0.0598646892705119,0.406695295936402,0.36070609928143,0.204967983681769,0.441305266591257,0.273461535862111,0.0475850760178389,0.130823230032519
"c9.loc34","9",48.3528,0.323201102334025,0.213931635672765,0.0352996650289583,0.472820076247984,0.377226442280516,0.201345354151584,0.383835722536986,0.266977118679563,0.0159079624344542,0.218037881648172
"c9.loc36","9",50.3528,0.381248211635437,0.180961097678590,0.0318437747381211,0.555672372156238,0.391138368692822,0.19664314246603,0.339613541133218,0.259956636633120,0.00526901287935289,0.311593199334254
"D9Mit136","9",51.406,0.41490773034397,0.170582203855218,0.0370699975800051,0.602766922217768,0.397254908011007,0.193863190864050,0.321775420076278,0.256406229992677,0.0069363316568456,0.360565436803057
"D10Mit188","10",5.5158,0.257863383910490,0.201824089281104,0.145381638529784,0.176432759382323,0.233273972586574,0.199759257077801,0.75967448400408,0.684560972605226,0.557490375185381,0.465679227488693
"c10.loc2","10",7.5158,0.337858894001045,0.262557098175819,0.176691883157531,0.20317438314288,0.299897593236608,0.243309287720365,0.878672087762936,0.542224212903733,0.800318876803118,0.382669700472746
"c10.loc4","10",9.5158,0.346472374605980,0.249317098777965,0.167620159678847,0.164062556472345,0.313538449155175,0.263787969347987,0.720424740394861,0.249194969731320,0.92608959346876,0.288108029733081
"D10Mit16","10",9.8192,0.340670728544239,0.241498599755062,0.163964376704399,0.15451086704104,0.309763350175018,0.263363280417792,0.681993909325598,0.217107425868562,0.937160511238588,0.274253302156154
"c10.loc6","10",11.5158,0.363593316367997,0.258153478096972,0.161573956420170,0.155709423929238,0.337097860170786,0.296765864886197,0.703548614322699,0.222518949915781,0.954305511060127,0.274978082829477
"c10.loc8","10",13.5158,0.391799136805389,0.279197825631883,0.156786433754149,0.155763468740020,0.370457253701261,0.339607114207467,0.728141838769403,0.223348531435363,0.964412232168797,0.274383343977689
"c10.loc10","10",15.5158,0.420931752725522,0.300946948954788,0.149672460014614,0.153840718423851,0.40289749115604,0.384414796893708,0.749259211475561,0.216442432020045,0.959384049155005,0.271873004197317
"c10.loc12","10",17.5158,0.450980380876672,0.32277533067267,0.140746969416085,0.149469735804132,0.431182569207493,0.428177642946707,0.76540653013555,0.200501833193243,0.9352139573176,0.267213008776565
"c10.loc14","10",19.5158,0.482444056261187,0.344888212802516,0.131741939067126,0.14241825264358,0.451508433677219,0.467005545326572,0.777871486100878,0.175442388086367,0.88952696491387,0.260389010030764
"c10.loc16","10",21.5158,0.516120196822726,0.368629745131244,0.125672820724873,0.132875226483634,0.460540641681916,0.497010031009097,0.791183462032507,0.142998990260736,0.822714473167537,0.251644173564586
"c10.loc18","10",23.5158,0.552484606454215,0.395980221688461,0.12600313699906,0.121507786127239,0.456700870895872,0.515486055594835,0.811570582588502,0.106803840456450,0.738442647870698,0.241430875537048
"c10.loc20","10",25.5158,0.591039576806736,0.42833385008646,0.13509074789485,0.109296191666999,0.440938426644209,0.521746847003271,0.843837319437853,0.0715823299461249,0.643209710407902,0.230280400404297
"c10.loc22","10",27.5158,0.630194184338109,0.46549964044803,0.153064133608467,0.0972156322869466,0.41641258925867,0.517146226381129,0.888962392051127,0.0416878141351162,0.544986264342626,0.218651915442905
"c10.loc24","10",29.5158,0.667770939089621,0.50573090575574,0.178027920369999,0.085971360431273,0.387268177977006,0.504408642852667,0.944324188696413,0.0198447802719954,0.451343845122096,0.206844911079685
"c10.loc26","10",31.5158,0.701694043661234,0.546539871897721,0.207157792652055,0.0759235517010097,0.357268820538934,0.486716238895525,1.00563563476052,0.00682210213753365,0.367796344073369,0.195010317157085
"c10.loc28","10",33.5158,0.730456452196847,0.585553841985586,0.237725692801661,0.0671626556924139,0.328977662445908,0.466921017865673,1.06865054919479,0.00191371019784015,0.297070391204571,0.183222240520337
"D10Mit15","10",34.8338,0.74618579682874,0.609398130451211,0.257606828582396,0.0620655239875703,0.311927538539237,0.45376609750835,1.10941831575323,0.00241608697010065,0.257681562684638,0.175510475604000
"c10.loc30","10",35.5158,0.71670512169814,0.546433635941469,0.203253801753505,0.041851229319974,0.249445954667863,0.369170049408865,1.05867339468404,0.000725266670798419,0.330055812878172,0.221744802301771
"c10.loc32","10",37.5158,0.544884143995887,0.31758748133538,0.0608868512512117,0.00668354069208021,0.117449267358097,0.173967874381873,0.740199658003718,0.00180808960629975,0.50584848503145,0.345494697408697
"D10Mit186","10",38.5649,0.436805031417236,0.213975726122698,0.0236542366641004,0.0055646801796172,0.0912584965980727,0.121466906589916,0.535527702936918,0.00565551879444115,0.548759221212904,0.382567249255118
"c10.loc34","10",39.5158,0.44140515668235,0.212999047834899,0.0261634472298056,0.00676686647983615,0.0958040406753184,0.128350301657747,0.551321780039046,0.00736396770460601,0.535023761008091,0.397160709167792
"c10.loc36","10",41.5158,0.451169979094573,0.211131255833919,0.0329382465293122,0.0115545364331808,0.113870799130837,0.153423709098291,0.580056306930459,0.0141433472944925,0.502723083147771,0.429310486771243
"c10.loc38","10",43.5158,0.458500885139387,0.209914323305128,0.0415333932193107,0.0203890407557878,0.145522225951936,0.194291806803022,0.600685850516328,0.0245453254989911,0.466424394216887,0.465132726016009
"c10.loc40","10",45.5158,0.460116889049118,0.210342087305150,0.0518453034503921,0.0342721061447548,0.191882365957838,0.250845418521067,0.611648939814444,0.0373904946421248,0.427480941264022,0.509915736081098
"c10.loc42","10",47.5158,0.453549450212648,0.213733796823391,0.0640543246569791,0.0535441701497632,0.250999476531575,0.319685700306877,0.612326664700703,0.0520819248052078,0.387854936092097,0.572835612865362
"c10.loc44","10",49.5158,0.437928344620843,0.221183142900173,0.0785267914326937,0.0774098449360565,0.317230787730551,0.394241816135207,0.602936656908781,0.0696302765239807,0.349767041318543,0.6643722907842
"c10.loc46","10",51.5158,0.414112861489912,0.233101270323374,0.0955029376503091,0.103795857795149,0.383066449749748,0.467086918537007,0.584514956146023,0.092612647737127,0.315115509492529,0.790661523215306
"c10.loc48","10",53.5158,0.384169949689692,0.249236197592751,0.114808363133420,0.129831192724765,0.442262324879778,0.532729945334779,0.558880683318904,0.123821335442926,0.284971908464911,0.948511473346912
"c10.loc50","10",55.5158,0.350575345531354,0.269083094455027,0.135834525934030,0.152816661720323,0.491699563161887,0.588744364504464,0.5284333944781,0.164584600383961,0.259493488860215,1.12603886217258
"c10.loc52","10",57.5158,0.31563945807801,0.292233734010210,0.157777161681537,0.171059480975686,0.531158982290407,0.635170657913164,0.495760626028044,0.214028317746056,0.238243334819671,1.3079040645992
"D10Mit73","10",59.2428,0.285883869529556,0.314674901243137,0.176897615093566,0.182600384063477,0.558284353737861,0.668561553115921,0.467563599771381,0.261763881753552,0.222813887410112,1.45758375890230
"D11Mit71","11",4.6976,0.12648030403696,0.951798447221194,0.674260527006481,0.190819904644883,0.587876444341902,0.577202227703538,2.04938387406497,0.118678210158862,0.142728885783356,0.161320115224328
"c11.loc2","11",6.6976,0.084164950700881,0.867372089423554,0.588871626746254,0.123061760786811,0.453996498349852,0.471115776706569,2.13760413119766,0.214088275350406,0.131932993856765,0.351550646176634
"c11.loc4","11",8.6976,0.0504378585007146,0.770057732552232,0.496107193400633,0.0669622344218226,0.323029450017884,0.362466066599325,2.17365322747222,0.339981573767062,0.148837489006823,0.638557831950607
"c11.loc6","11",10.6976,0.0282934897036,0.661589439315406,0.401531112645046,0.0287016467362946,0.207195501352800,0.262148912849483,2.15185502786957,0.484312894002954,0.204309565823877,0.976567649771596
"c11.loc8","11",12.6976,0.0188819886402314,0.545358716099457,0.311232190302178,0.0119054703386325,0.117167432013645,0.180822877424191,2.07607097491191,0.630952542890299,0.301075349960414,1.29284783188371
"c11.loc10","11",14.6976,0.0214573685810535,0.428673587817457,0.230589231276497,0.0164489155552303,0.0584178282705352,0.124945597614186,1.96019081615970,0.76612187391413,0.430379106535952,1.53037832817139
"D11Mit19","11",15.378,0.0247153307173846,0.390681399298956,0.206066198569488,0.0223243226300269,0.0455897357068409,0.111988476361063,1.91505618803561,0.807839357587852,0.479186219390371,1.58834331287565
"c11.loc12","11",16.6976,0.0225372255748084,0.364157829215941,0.213183985825907,0.0259422995844716,0.0677926306308052,0.141951726754144,1.88668434999971,0.769596997132282,0.522622754935966,1.68693748576680
"c11.loc14","11",18.6976,0.0194775599160550,0.31893158390784,0.224428835966279,0.0428740110769184,0.115442701796184,0.198582417160338,1.82395631752510,0.695586375706483,0.592593754248,1.80343293111949
"c11.loc16","11",20.6976,0.0168608979778924,0.269682522197854,0.236539761172281,0.0763720898845861,0.180336816514256,0.266778942735016,1.7361665447483,0.605713217316378,0.663239277938871,1.85311972220151
"c11.loc18","11",22.6976,0.0148204641264442,0.219565372589955,0.249810552479346,0.127088605435802,0.259048475337750,0.340821600191020,1.62327792287789,0.508370215879495,0.729175548592934,1.81624234318781
"c11.loc20","11",24.6976,0.0134030994173600,0.172139741039530,0.264240029710038,0.191814284126252,0.343931014201587,0.412262484987167,1.48739453769116,0.415489988499047,0.785932602444461,1.68977456739100
"c11.loc22","11",26.6976,0.0125475443421124,0.130518749045365,0.279338811619198,0.264073495120329,0.42550633502637,0.472752522169259,1.33322678969145,0.338547899599291,0.830685996569983,1.48597509944059
"c11.loc24","11",28.6976,0.0121077960682214,0.0966163208736646,0.294140996676873,0.336339417117671,0.495646484117884,0.516669771079791,1.16803740123910,0.283326969425218,0.862133702011675,1.23238840716192
"c11.loc26","11",30.6976,0.0119081781070349,0.0709202194363456,0.307476377463814,0.402226553927306,0.549455209979811,0.542164150300835,1.00080198928075,0.248004688534934,0.880134244846957,0.968984508318783
"D11Mit310","11",32.133,0.0118259580963240,0.057226724157232,0.315584898682204,0.44320864870906,0.577094681169996,0.549825959723961,0.884643738134145,0.231483306853534,0.885152390219162,0.795353904149465
"c11.loc28","11",32.6976,0.0172042584607937,0.0435294165522464,0.289869536563543,0.431308836384119,0.580387357894892,0.564597506066917,0.846494141480065,0.286864722466674,0.936870869626318,0.780023577905609
"c11.loc30","11",34.6976,0.0462544682861505,0.00954765983470907,0.192044050341593,0.362805948061435,0.572851186544284,0.599914110462237,0.68238070935459,0.496566972672099,1.03303984401865,0.684343425113639
"c11.loc32","11",36.6976,0.0912118916930069,0.0146750458930853,0.0937783607704432,0.253550057545624,0.509960219430297,0.578603505330136,0.489601853274991,0.689731187153967,1.0086551109531,0.543244705780097
"c11.loc34","11",38.6976,0.153478655386778,0.0749211497866611,0.0270502790542650,0.135675226672419,0.41976219228178,0.515054119269337,0.31941472139215,0.853909189255461,0.92223651918296,0.395517725153212
"D11Mit5","11",40.593,0.223857783404611,0.177379042541162,0.0257023826182774,0.0649777522237684,0.385067285912271,0.477249056954719,0.241395477346913,0.983894066959607,0.842060245996919,0.287147739542633
"c11.loc36","11",40.6976,0.225560179818643,0.177111281614856,0.0245594669091815,0.0635386941102922,0.380660656168942,0.473462339797464,0.241977703830372,0.974662874054133,0.839774697356475,0.290206946774759
"c11.loc38","11",42.6976,0.256819709957995,0.168772123546148,0.00746239186500475,0.0384871239304516,0.293509364335279,0.396121058065262,0.252533099099651,0.785659566989324,0.782900481708666,0.353519461576838
"c11.loc40","11",44.6976,0.282953224880316,0.153738974193203,0.00143769750258116,0.0210025121230331,0.205918817964204,0.312275035716311,0.261496579195352,0.583541664319398,0.704712356484066,0.425139327894556
"c11.loc42","11",46.6976,0.300835238771924,0.132829572529943,0.00819823817406018,0.0152682050857891,0.128420095683623,0.229754239875263,0.268372767377457,0.390330714427563,0.616470904653482,0.502732578288146
"c11.loc44","11",48.6976,0.309205985810479,0.108962672420461,0.0272321950213836,0.0239808906245003,0.0727477125570033,0.160077052388772,0.273053770281905,0.231357730939010,0.53240196050011,0.582616611766554
"c11.loc46","11",50.6976,0.30879261367042,0.0858774698540117,0.0560023662187064,0.0469579980322692,0.0454666076938963,0.112921118240905,0.275814465713694,0.122254830765797,0.461910764015883,0.660497766641953
"D11Mit120","11",50.8615,0.308426390872341,0.0841201593192693,0.0586845769775834,0.0493981382787183,0.0444865350867190,0.110187964433464,0.275970549410687,0.115591788181916,0.456836122355242,0.666665715690812
"D11Mit326","11",51.233,0.571603283452959,0.150230948610130,0.00421370329999604,0.0101396608373534,0.113345189434398,0.180214428410721,0.0722935147640555,0.29640505718001,0.680718854685253,0.439519969754770
"c11.loc48","11",52.6976,0.548953468285134,0.0999429463854824,0.000103583955279873,0.00609330470226155,0.0820462347383284,0.146066823507738,0.0761843561960802,0.278651819897533,0.525435367313136,0.428486430725087
"D11Mit179","11",54.605,0.489045047302568,0.0453196622407006,0.0064578718279904,0.0146829272563878,0.0529458489894239,0.109294528302001,0.0798880409929552,0.242310176737192,0.332636804159037,0.407726687137512
"c11.loc50","11",54.6976,0.491789058924297,0.0466470858157209,0.00665791499434931,0.0145176421576139,0.0512738031146966,0.108067274449439,0.0799814529745788,0.241659501276672,0.329130863143035,0.410557530595213
"c11.loc52","11",56.6976,0.571418348078453,0.0892549316383793,0.0188692898035470,0.0328525442415355,0.0210653936399012,0.0786737932432118,0.0830054105831834,0.223771003029782,0.265929893940083,0.470973051080193
"c11.loc54","11",58.6976,0.684080755796401,0.159921832468683,0.0479345917683247,0.102496116235471,0.0104189973670543,0.0477862786850665,0.0880408112392388,0.199503320340483,0.229548140918425,0.525804327678316
"c11.loc56","11",60.6976,0.810482084133469,0.252247401129296,0.0930583646190826,0.223770635200594,0.0287609176459398,0.0235336983436412,0.0945227209083441,0.171194565445290,0.218114722053286,0.569590528339234
"c11.loc58","11",62.6976,0.925698868804602,0.351176010921989,0.148595908566051,0.376740083349119,0.0759978583724319,0.0130025086899082,0.101145569183586,0.141722738828861,0.224468654886593,0.598955254319009
"c11.loc60","11",64.6976,1.01024649501409,0.441522284077934,0.206232353531448,0.533642671933194,0.142603635512529,0.0175136186525151,0.106660901175957,0.113693522864963,0.243070001912727,0.613117196715166
"D11Mit125","11",65.39,1.03053018975322,0.468943087074678,0.225234974091194,0.584613366413862,0.167976404136624,0.0219550587962658,0.108199228471761,0.104694152732549,0.252120707386652,0.614701499538285
"c11.loc62","11",66.6976,0.995290216336997,0.492980101000484,0.242702355313185,0.595666353729769,0.17915307705735,0.0354421870016779,0.150595835321127,0.159512401639546,0.370841125417599,0.641461277042737
"c11.loc64","11",68.6976,0.913771417382179,0.502044655890046,0.261296151422442,0.592157525093683,0.193301759065236,0.0634531534295206,0.214651168361144,0.308867034779098,0.553770213149434,0.66391119514455
"c11.loc66","11",70.6976,0.800557136641004,0.476450309536432,0.268571314140956,0.565017433794736,0.205889833728634,0.100220173012644,0.266184119460206,0.517963629308383,0.698893244092687,0.664106777886701
"c11.loc68","11",72.6976,0.663904058873868,0.420395327030121,0.265024427677616,0.519806912730644,0.221944096873273,0.145840788952995,0.295295219886469,0.755853986009555,0.769864965570278,0.650314518276844
"D11Mit100","11",73.5677,0.600787242827806,0.388765120017325,0.260680989487525,0.496683489695613,0.231531298659348,0.168498735926647,0.299604497891607,0.860521593802417,0.770288306813825,0.644125021865676
"D12Mit46","12",15.6686,0.944151257981645,1.2162560804814,0.813661703057335,0.881500891281263,0.78255176439697,0.655150481785853,0.612120955511216,0.653003440187945,0.548668330870527,2.28164972372568
"c12.loc2","12",17.6686,1.08968919392407,1.29280419315680,0.872647937561965,0.936399643479518,0.856658141579288,0.694561717966025,0.619921767435983,0.571090830252786,0.520246532623204,2.53175220373214
"c12.loc4","12",19.6686,1.24168767300205,1.38865503012181,0.952877665549579,1.00788318524599,0.962142327769868,0.757335885401943,0.643375789525749,0.484932824030125,0.494165865856118,2.72350827335072
"c12.loc6","12",21.6686,1.39003506344602,1.49975511899808,1.05126848409546,1.0951822499986,1.10053899732526,0.844885846649476,0.692476287054802,0.400108023415100,0.479864197835354,2.83416575472623
"c12.loc8","12",23.6686,1.52851327215302,1.61807184787727,1.15985394509096,1.19331375267618,1.26651000885388,0.953799560289013,0.768000536645303,0.325927115262687,0.49037001943914,2.85421423326699
"c12.loc10","12",25.6686,1.64915434198210,1.73055585492691,1.26552007242506,1.29195867678789,1.44286367406116,1.07308511097384,0.855159787413697,0.273611983288646,0.534252071730691,2.78970182793023
"D12Mit36","12",26.435,1.68866466289873,1.76910311742347,1.30236764032645,1.32748049153426,1.50854949714630,1.11842505263593,0.887707187894335,0.260926846843887,0.559224357847725,2.74657466719523
"c12.loc12","12",27.6686,1.70597532893501,1.67053347741194,1.23782893725138,1.31120149225407,1.40832741933892,1.03967094491122,0.845775311899217,0.256426663745259,0.544120177335031,2.88455191686819
"c12.loc14","12",29.6686,1.69805172085043,1.47974963831419,1.11180995345558,1.26698626898056,1.22823043940048,0.901311840425706,0.759021740568215,0.245424366606073,0.506058459073373,3.08624143740474
"c12.loc16","12",31.6686,1.63397614056728,1.25445525136763,0.958570698223411,1.19326536054808,1.03430885316737,0.757416053970047,0.649620308987409,0.229376348226083,0.451998595530796,3.24890026756356
"c12.loc18","12",33.6686,1.50626679833138,1.00642260866960,0.78425097027727,1.08500249073592,0.840852479261002,0.619386491717307,0.522328560748946,0.208189508905377,0.386440443130084,3.36179545779362
"c12.loc20","12",35.6686,1.31880847686395,0.756161842556679,0.603760413887443,0.94454460806486,0.663686048960301,0.498070389425777,0.387574968973638,0.182496642998842,0.317769347409964,3.4184359156487
"c12.loc22","12",37.6686,1.08995639219168,0.530317656261275,0.437807599347224,0.783218689617229,0.515605929414107,0.400763625277165,0.260690342312529,0.153845573821826,0.256688873739947,3.41785289642357
"c12.loc24","12",39.6686,0.84996585381728,0.353060961391634,0.305350340145282,0.619789113438173,0.403624391462586,0.330103953425862,0.157108039349424,0.124625224316532,0.212829405162680,3.36486330631479
"c12.loc26","12",41.6686,0.630352819446529,0.234725607100302,0.215142304962939,0.474347222209303,0.327888870195380,0.284379383505325,0.0852503341544093,0.097550977470405,0.190397282298989,3.26831517890682
"c12.loc28","12",43.6686,0.450935790428758,0.169077198335572,0.163780658923713,0.359387398274663,0.282861770465928,0.258881088091982,0.0439538676200470,0.074822663466989,0.186752822474034,3.13808476735238
"D12Mit194","12",44.283,0.404875980558131,0.157260873944153,0.154301636111796,0.330633790679684,0.27395082536205,0.2542107873779,0.0363999714379304,0.0689071311383032,0.188444451734782,3.09276904282655
"c12.loc30","12",45.6686,0.481754789971518,0.199697790997419,0.222520919249973,0.450558571349859,0.361818714577169,0.326208926085883,0.0623899094155433,0.095835964587792,0.202954288656116,3.04981203169351
"c12.loc32","12",47.6686,0.633477134321907,0.295787110368678,0.381638239971039,0.68908916202568,0.539887326501713,0.471928319111612,0.125431325863502,0.158579560054022,0.245032978872018,2.96670528029628
"c12.loc34","12",49.6686,0.829359191075895,0.436206004772828,0.62032295178966,0.978064913147819,0.774611588027369,0.665266223160017,0.223774726255726,0.258601523471896,0.323159161923670,2.86775444109577
"c12.loc36","12",51.6686,1.03874407835738,0.602686799704827,0.90625061802919,1.24660950394977,1.02498338697981,0.875119871929996,0.347266231330423,0.395579762560459,0.435194642247609,2.76721758532693
