"","chr","pos","rz.F.tot.dens","rz.V.tot.dens","rz.TRAB.GEO.TG.BV.TV","rz.Avg.cort.th","rz.F.Ult.Load","rz.F.Energy.to.failure","rz.F.Stiffness","rz.F.CSMI","rz.F.Ult.Stress","rz.F.toughness"
"c7.loc58","7",67.455672255,0.294442561884045,4.60312039808649,1.84111562730401,0.927257259269657,1.70717276719233,1.74363553711949,0.892256841724637,0.993192385885452,0.304778803633891,1.20401792582631
"c7.loc60","7",69.455672255,0.332898943414408,4.8355593541846,1.67788638560510,1.07243630312491,1.85302584019000,1.74617303823196,0.937605121748877,0.880772814745099,0.313823480600792,1.20812417009344
"c7.loc62","7",71.455672255,0.424371662297083,4.78292160612627,1.52348171029744,1.20532223668129,1.90572624874577,1.72075922945988,1.00901612346923,0.827187964250745,0.308025034941612,1.21411113654265
"c7.loc64","7",73.455672255,0.579850993124076,4.75806881629613,1.43600036870312,1.28434495693837,1.94987124494009,1.64748742935210,1.06615511931296,0.704257243368746,0.371155890861098,1.25573307720753
"c7.loc66","7",75.455672255,0.688971395603641,4.65705110394199,1.31784415513754,1.27221289405993,2.00767377898776,1.61429907722872,1.10648870084314,0.663816218188883,0.45502981787657,1.29197309387174
"c7.loc68","7",77.455672255,0.70650532108884,4.64901725248987,1.24685620051278,1.34808747812611,2.1505277613794,1.72551155420680,1.18353012562449,0.572125774088111,0.428386114801992,1.40737383970880
"D7Mit332","7",77.87174221,0.710752851758368,4.68513842240178,1.20706633631774,1.35607896278462,2.14913434776142,1.68617973448428,1.22585897638998,0.555100465158274,0.410072406475438,1.37012258148538
"D8Mit124","8",7.587,1.10081705536419,0.229671977202089,2.30456980380923,0.418021736014335,1.90227023334116,1.14847958867475,2.79184199446784,4.38514427883808,1.90300173191592,0.230478705327654
"c8.loc2","8",9.587,1.21765862867313,0.255320111059968,2.430678542902,0.507868500694937,2.01122852116705,1.25425604735503,2.94167011458503,4.4745780306067,1.94134087893268,0.217767831036377
"c8.loc4","8",11.587,1.43495066652761,0.261607284745031,2.61471505304255,0.56999994580883,2.13692882049070,1.33408116852265,3.13333556465324,4.76212646162954,2.18017165206943,0.2187274069176
"c8.loc6","8",13.587,1.62320189653877,0.242159920810304,2.69635283726328,0.659325464269525,2.12199009808978,1.31434216369480,3.17073548015764,4.96999116441589,2.29856690199881,0.203538591822447
"c8.loc8","8",15.587,1.79898876325145,0.257042401751860,2.90552780304517,0.795908681979882,2.06716810931243,1.33006018625788,3.09454322086710,5.11566066383716,2.42782813626270,0.193178194649492
"c8.loc10","8",17.587,1.88805028847651,0.259086386706686,3.11143966410167,0.94182186997557,2.11997709937217,1.36736005590303,3.18399432034006,5.07595254782396,2.43905629153582,0.128822310240687
"D8Mit4","8",18.88554514,1.97543179444992,0.264989868023052,3.18032983271918,0.98703996226976,2.11941060814007,1.34662667681809,3.18956942920840,5.28569875237931,2.53696553737519,0.106469659809126
"c8.loc12","8",19.587,1.97402399308454,0.297049193962633,3.37491994057278,0.931503142289656,2.10535756111883,1.29430797041806,3.19111175908236,5.3729447766188,2.69234079506584,0.109907156317953
"c8.loc14","8",21.587,1.92886116277918,0.406732199256893,3.96808790114783,0.881526149585171,1.99138942567046,1.23869268160984,3.17977536362274,5.39455318347861,2.79603852054071,0.126576459771935
"c8.loc16","8",23.587,1.86023919707234,0.511970912303265,4.49624579097581,0.788595599315089,2.00287751191976,1.18451269485149,3.14392463605019,5.75644755839208,3.06453176041392,0.139453677159201
"c8.loc18","8",25.587,1.71406305858293,0.649293512293028,5.2226282388877,0.704540013666495,2.01997285731757,1.22908786984065,3.21776263418458,5.87662318941675,3.34519360048491,0.19899604581863
"c8.loc20","8",27.587,1.60014889563369,0.764157045418735,6.23929589500074,0.534609226284207,1.96012491641270,1.11477779666389,3.12828003050588,6.1111418454128,3.49777578778349,0.210812551541967
"c8.loc22","8",29.587,1.55281693456586,0.877620914019429,6.61953353907861,0.435598826513372,1.95313405716902,1.09480913148205,2.99932690519081,6.31997601286113,3.63537567421368,0.229831496990830
"c8.loc24","8",31.587,1.43570439541838,1.01621698441553,7.42525767796022,0.409711931247917,1.83152063012251,1.01271947282969,2.99398363470958,6.55274004993964,3.74680320980558,0.210912264752779
"c8.loc26","8",33.587,1.31081631132589,1.07585339784975,8.0581734865712,0.318980079994136,1.72693908445264,0.899744910203236,2.90018566303546,6.42204295173485,3.86084839304791,0.22876278265868
"c8.loc28","8",35.587,1.23372765606370,1.19464413183031,8.4407689235494,0.234555183313838,1.54285487007297,0.746955747442766,2.78872414152296,6.45827141844853,3.93152399174243,0.238364674877242
"c8.loc30","8",37.587,1.20059223534573,1.23147742259460,8.98561867213347,0.162658452463114,1.46777499731291,0.66067346066303,2.7638701613303,6.62041353301488,4.05461947915985,0.224301937595671
"D8Mit343","8",38.43597714,1.12470013063873,1.25384068380272,9.21862057335682,0.147741310646485,1.44788909757915,0.639229547556969,2.70050332364381,6.55034844356476,4.00150185921067,0.219799494152543
"c8.loc32","8",39.587,1.15637678328803,1.22272865461435,9.14632732539583,0.168473660794808,1.52070010631880,0.687031408670712,2.71207943457772,6.80984910538402,4.14466031642759,0.267478856783897
"c8.loc34","8",41.587,1.10201753897702,1.28426281092645,8.95454019222673,0.212034397436265,1.64999387418378,0.774136050201145,2.83809677927498,7.27204201983046,4.2645616638033,0.300157495870343
"c8.loc36","8",43.587,1.03945192052921,1.26954656387248,8.83328235540877,0.242967504762577,1.71524077262432,0.810732049158514,2.93038478878441,7.67118052152765,4.14380567144701,0.348101586137125
"c8.loc38","8",45.587,0.979598903033876,1.31238174106633,8.60509418262732,0.256013783705000,1.83691080242510,0.852774724342117,3.15332338316289,7.75721532596288,4.15490208505339,0.364536265504936
"c8.loc40","8",47.587,0.973833215967385,1.27407514523003,8.01827858493715,0.29968209995328,1.88227908293213,0.84122899088925,3.29267907787482,8.44074733775818,4.39171220705238,0.406023210856975
"c8.loc42","8",49.587,0.890638429027598,1.29500452635776,7.95701019692585,0.342850006674543,1.91134575753699,0.882566218323809,3.30239632107927,8.59326269202141,4.48665557872078,0.415147557375189
"c8.loc44","8",51.587,0.823537073313506,1.24535541466932,7.53045809289643,0.351220330679638,1.90591995536745,0.888890147720802,3.20283633190230,8.4649336295586,4.34930069441456,0.427116194599529
"c8.loc46","8",53.587,0.795384375551655,1.19992195805288,7.10269111977628,0.346030738025916,2.04016981737438,0.906634277765378,3.38536663706784,8.4145973600139,4.19577584033386,0.463762594860754
"c8.loc48","8",55.587,0.727872467806391,1.15928153753909,6.56394088357758,0.363581478638239,2.09487356322046,0.925160334024656,3.46846169960187,8.20318809436593,4.13807877023589,0.482145143023485
"c8.loc50","8",57.587,0.710914192684781,1.12742188142316,6.13238713859014,0.374572681680633,2.13690786756366,0.962515622235591,3.64438937586309,8.1220028712851,4.14150712925657,0.430995684507962
"c8.loc52","8",59.587,0.678259302317693,1.08467013285812,5.68235339615274,0.384622383355513,2.13504806959668,0.934634718591889,3.6026630582225,8.27156366448271,3.89141266137304,0.376014202322723
"c8.loc54","8",61.587,0.610267277306567,1.04286801087577,5.18272620096231,0.402668552749335,2.20763999879422,0.932016447834232,3.63044936058977,8.16435195627005,3.69356098700909,0.392287725167315
"c8.loc56","8",63.587,0.634553271553611,1.01470901745129,4.89982091208623,0.381112654392894,2.22640712382857,0.88263686565917,3.56872379074522,8.27443305724954,3.61959982864885,0.371291576791652
"D8Mit167","8",63.84184338,0.611784997649651,1.01643104828293,4.8457842872114,0.375713135615328,2.23091607869467,0.858048244490624,3.51429125110166,8.38595277599936,3.56739347818852,0.356742117373415
"c8.loc58","8",65.587,0.566358411899752,1.09989017362889,4.58566832754581,0.478670988332934,2.35835767005032,0.846803211518889,3.55969460581911,8.61913583974233,3.53505881230471,0.355882487223175
"c8.loc60","8",67.587,0.536391524137058,1.12000225719576,4.33196815610723,0.47192938200008,2.39623622236532,0.851605170466997,3.41618006442055,8.84012009230842,3.57712962435289,0.355529486481927
"c8.loc62","8",69.587,0.557242470300633,1.11056686571100,4.13575920123981,0.475691500641825,2.38695382597725,0.79724801080334,3.1231371686004,8.84484765947685,3.48651801655057,0.334549224340778
"c8.loc64","8",71.587,0.532617120733041,1.09939259484096,3.94449830637115,0.484850031203697,2.41982391528897,0.760669414911086,3.20953751130394,8.78768631789055,3.42294711965601,0.344637731082918
"c8.loc66","8",73.587,0.59833605247913,1.172600790172,3.83097067928612,0.470797414006872,2.38873048431126,0.73638807657038,3.03742236286079,8.64731358826008,3.44780540488948,0.355886536776653
"D8Mit280","8",74.68156443,0.578368436953253,1.14450800555734,3.59103773602318,0.465766940771755,2.35346011100161,0.691344230624618,2.86560792599019,8.600445959671,3.42647746577566,0.371737638220627
"D9Mit297","9",18.242,1.17696700256889,3.26424798816691,11.0237855391794,0.154395477663734,0.323504108824406,0.478503975926136,0.391410815176068,0.191968963748959,0.457651382141478,0.579115502329357
"c9.loc2","9",20.242,1.27987606702510,3.58108196416918,11.7896305858704,0.160591746286103,0.408022990072498,0.554736227390092,0.471043924625428,0.284349129787499,0.518190700279023,0.652596924791292
"c9.loc4","9",22.242,1.37099139715419,3.73295041683336,11.9663964189035,0.154526681265221,0.492812534133061,0.627336613155292,0.500418238313062,0.325573949367875,0.592579738890521,0.738550963069096
"c9.loc6","9",24.242,1.22507434922021,3.67478601897716,11.6278817441892,0.135330930725018,0.455567397234257,0.62488125023527,0.452805564394929,0.318796163780124,0.597967610005534,0.792780938628136
"D9Mit95","9",26.05849688,1.08371407930888,3.6208659592765,11.2785651717257,0.0992877622438285,0.444175742148731,0.601577889366759,0.437295996342402,0.306874276439419,0.589403947185983,0.797730514384442
"c9.loc8","9",26.242,1.10786853260817,3.68810749820949,11.2924053953929,0.103085737531752,0.456763624286645,0.618823389142743,0.449929642960948,0.315488353830786,0.610830222011902,0.81601864763723
"c9.loc10","9",28.242,1.22142358981752,3.95938920342978,11.9559401107139,0.133260651696703,0.546712261320567,0.723842190270387,0.541931522577309,0.337842677452230,0.699987184596174,0.931162875343903
"c9.loc12","9",30.242,1.42596028168143,4.24532345895752,12.1657538430479,0.152907253643934,0.677275438117351,0.844434233998164,0.611978697286514,0.341180559953473,0.796954011337058,1.04426150343585
"c9.loc14","9",32.242,1.56319837730636,4.56576297223709,12.4790540082587,0.183846478166506,0.842091406606397,0.957271408647,0.723960929527485,0.340553784917258,0.863211838192473,1.14169565024339
"c9.loc16","9",34.242,1.72351631532517,4.63712604425738,12.4045331537268,0.182458682057882,0.938101488020854,1.02533070950031,0.86931074103263,0.302574885000916,0.881603866140258,1.24658715137890
"c9.loc18","9",36.242,1.83572151013279,4.70732037648066,12.9375280443718,0.199936286400615,1.09649002885903,1.15717781379786,0.9899177998014,0.31478496093627,1.04103311127539,1.41185430717954
"c9.loc20","9",38.242,1.91943797162159,4.74469732448209,12.6922937074751,0.193156591787974,1.20437592855007,1.22253375800569,1.05818092182936,0.268840609795492,1.05300065911113,1.48847032199976
"c9.loc22","9",40.242,2.08810943779456,4.80545399787932,12.4247563248193,0.162994242235251,1.27833587453249,1.20325723321725,1.15028047394999,0.214064816896275,1.02463797350051,1.48354131543611
"c9.loc24","9",42.242,2.16387177736926,4.70542915718134,12.0055220735286,0.164720729623209,1.27519192178144,1.22096289705254,1.15812860668540,0.168663173734913,0.991265969576308,1.51956549406454
"c9.loc26","9",44.242,2.29358511728535,4.83104450532403,11.8698725753483,0.152655444685223,1.40908073891180,1.19536860381531,1.16748429506216,0.133967300742483,1.00806692089114,1.48589390886838
"c9.loc28","9",46.242,2.33950526760201,4.79473728555204,11.4775970358473,0.143562296853560,1.46205250846645,1.21681126399381,1.19397148256248,0.0912855681636727,1.01091033823017,1.54435510868987
"D9Mit196","9",46.41344683,2.35789765774682,4.79818988353425,11.3952364070946,0.140298935571252,1.48391013313877,1.22220423836490,1.2027816164676,0.0863826101398446,1.01263740012029,1.54560653873477
"c9.loc30","9",48.242,2.37887220884867,4.57896990128367,11.1362185172208,0.1474082802016,1.48486065799798,1.27047953903663,1.13083856652655,0.109921830629874,1.17392430786321,1.57365204545156
"c9.loc32","9",50.242,2.40396793357779,4.38760496009116,10.8248906210045,0.175113920189847,1.49544302397680,1.29971269871803,1.01909995875526,0.194716534599863,1.38288897940989,1.66116057707698
"c9.loc34","9",52.242,2.35355641331472,4.00625179074723,9.76666318827942,0.176323125149668,1.47343356647724,1.31152748358696,0.959572527444533,0.286213413831906,1.5777164047953,1.71534841568780
"c9.loc36","9",54.242,2.14547216674986,3.54864721445662,8.76589153609631,0.136640070566847,1.28857717495744,1.18993504792274,0.79478341815907,0.419633736068755,1.77833390386017,1.69652897531640
"D9Mit24","9",55.06893734,2.06398838562199,3.36363915249101,8.34579051819169,0.128237474478166,1.21303864968588,1.12748039098927,0.750954938386867,0.438965258232316,1.83456197051812,1.68089627148671
"c9.loc38","9",56.242,2.00649518628897,3.30638221434383,8.19576602634911,0.168397089961229,1.25238379250081,1.09438135903349,0.789697741776085,0.442034320695639,1.86052682198939,1.64312837490084
"c9.loc40","9",58.242,1.89121098934513,3.47560489507764,8.1455266361776,0.243141310546097,1.29398768820316,1.14902988613111,0.802992946329336,0.471522092615377,1.88196882625673,1.63800546051110
"c9.loc42","9",60.242,1.83039196030490,3.4630431363786,8.02981741408079,0.354424982748972,1.49762378229397,1.24857540895809,0.856427596868547,0.482198103877266,1.96468719969868,1.72764740631685
"c9.loc44","9",62.242,1.77658507068001,3.35457786650482,7.50219284057732,0.445248833148996,1.68061508813953,1.31896922711274,0.887893420558666,0.527181231624467,2.0359696285628,1.72917471256712
"c9.loc46","9",64.242,1.59994616115052,3.22518301279792,7.11325532896534,0.535577532245674,1.67920449084408,1.25746276785773,0.882261468448256,0.507042733825387,1.96632404240958,1.63637947350971
"c9.loc48","9",66.242,1.42282226950732,3.09655709802042,6.61556482575664,0.651819095291021,1.66655963519721,1.18378353012052,0.87961786451153,0.511719213615928,1.91020869278368,1.51108062100655
"c9.loc50","9",68.242,1.19640102056289,3.0359206547983,6.28945296150831,0.707781824988645,1.67494240582406,1.14130980536500,0.892913960417163,0.43627050154779,1.66987445643604,1.38036601919051
"c9.loc52","9",70.242,1.01361142946623,2.80903969517306,6.00052828168444,0.787514406208978,1.77911475756755,1.11886245310286,0.89487122678798,0.391980278586621,1.58015681851246,1.27802047624718
"D9Mit18","9",71.48744911,0.895342959328393,2.72709961836036,5.79778539559154,0.867622990053281,1.80258392431011,1.09187912930722,0.890503807710614,0.363317780404349,1.51074575256512,1.20858977480019
"D10Mit80","10",3.657,0.278784546480057,1.36114371745038,2.47052024278366,0.668786948745776,4.00858289297252,7.79293014183977,1.05649733719264,0.206990415013398,3.6841245038809,10.4399390473013
"c10.loc2","10",5.657,0.410393995387102,1.19082272978092,2.18141352639260,0.731166049730338,4.56422427305429,8.81660833766465,0.857985919243229,0.227616723993735,4.0623569193065,11.6736578287980
"c10.loc4","10",7.657,0.533055224224222,0.909494133380885,1.86667402469568,0.766436413633395,4.71159077258449,9.47654369000745,0.62937348667056,0.226327944339985,4.33932337481209,12.6036736176335
"c10.loc6","10",9.657,0.716785938124855,0.675549344964895,1.47969995631860,0.744058453092045,5.14714187496392,10.4598032738177,0.408820806628272,0.205961202261715,4.34839095844240,13.6781053809495
"c10.loc8","10",11.657,0.924202572968844,0.539580776603037,1.20010327730144,0.802466678258347,5.40006314801268,11.2212870749026,0.272610555803473,0.195584032065807,4.63892345670354,14.6670664051789
"c10.loc10","10",13.657,1.18706981349727,0.38478973033477,0.910144028164154,0.774846650434503,5.79213832449134,11.8933537077702,0.167244775989263,0.141418213939029,4.78135735049173,15.4956478104545
"c10.loc12","10",15.657,1.38687843738362,0.264902782002604,0.650378242384403,0.724247072154755,5.85462300476577,11.8269284735781,0.0959902717371295,0.0639406945063852,4.60878673108523,15.3767891204442
"D10Mit3","10",15.71110237,1.39235254275855,0.265022983033933,0.650539778394642,0.722996746235571,5.87487536974584,11.8153501767317,0.0929965982347075,0.0643897204401956,4.6184836029026,15.3663252279558
"c10.loc14","10",17.657,1.51141383683271,0.377390211083189,0.712048805607198,0.751912619685791,5.85270644699057,11.6693321230261,0.132984047758053,0.120828989562821,4.94258373881285,15.4222141666129
"c10.loc16","10",19.657,1.45903158182480,0.538945404429115,0.810818493105875,0.790857959540484,5.8203859072216,11.3404145206505,0.173927913509329,0.173246186186583,5.02337203132654,15.1311980629379
"c10.loc18","10",21.657,1.51464035044041,0.699935796351336,0.895918405779598,0.851370884569595,5.75903859533098,10.9187996111267,0.204800578903965,0.229267004223493,5.3313305705847,14.7736686576080
"c10.loc20","10",23.657,1.45768282331535,0.868921595219424,0.980150964971202,0.77859198828146,5.40235766335933,10.2232018393589,0.225724849270216,0.275358554084171,5.29934943962384,14.0606001364789
"c10.loc22","10",25.657,1.46279901664161,1.06521409411435,1.09496548786466,0.77139013393983,5.06092873238488,9.73769092481399,0.208044736374855,0.305130503522384,5.30878882465807,13.5802799770909
"c10.loc24","10",27.657,1.51451410876935,1.16200474938531,1.07415079667541,0.756981112559224,5.03726809526759,9.5205183906015,0.241730179062263,0.368802920651795,5.49584711089471,13.4628814860903
"c10.loc26","10",29.657,1.49013794407704,1.35390591829377,1.17331710764129,0.772241406429879,4.80843207180542,8.74557209138934,0.250594077754967,0.429220190474294,5.49369252177691,12.7374679988647
"c10.loc28","10",31.657,1.47656684020876,1.58449885815235,1.19657455353707,0.724904813854258,4.49304550394832,8.21517495991535,0.238406745219907,0.456967699381215,5.5732584427836,12.2426252997864
"c10.loc30","10",33.657,1.42971110969754,1.76979843494491,1.16918158302088,0.639091043356296,4.18331217049042,7.51159770394498,0.240816259594012,0.511677341744302,5.52845575471909,11.0947455371721
"D10Mit130","10",34.71547197,1.39680563115959,1.88010312047108,1.21699001681366,0.61722139088942,4.03645154008421,7.13768936003542,0.246308003064494,0.474988226884842,5.45358636225502,10.7491107106076
"c10.loc32","10",35.657,1.46451813630264,1.97543752483364,1.31002195913198,0.704762372857034,4.07054679217594,7.16494589097318,0.268325513048719,0.578262968976198,5.70680825086763,10.9853480223407
"c10.loc34","10",37.657,1.44978575947816,2.13866018684014,1.46204010488215,0.75176360174225,3.71223926082314,6.3589235857134,0.299927586986131,0.778431708879285,5.86634016773294,10.2162976247466
"c10.loc36","10",39.657,1.48229909778307,2.24822013352788,1.60448057401687,0.853791855093264,3.33913487960155,5.9207071326558,0.356859892941864,0.961212714395738,6.01593476835633,9.90132627227938
"c10.loc38","10",41.657,1.41950606746495,2.29536237141737,1.70253123243572,0.861351845309993,2.92551672695152,5.14852765452446,0.385904501946045,1.19576646668724,6.06958743673679,8.8472131657435
"c10.loc40","10",43.657,1.33059980727459,2.36808566114405,1.85257068185382,0.838738065988735,2.4737860227661,4.39491611096415,0.485144681446389,1.37391020837575,5.93332935593132,7.9872717434039
"c10.loc42","10",45.657,1.25664223127340,2.42005274801751,1.90318683298542,0.808330333333519,2.16963904203992,3.83546443755507,0.584526912205905,1.59161404063622,5.95867410980642,7.2214202383166
"D10Mit95","10",47.05739035,1.11827224267886,2.39565063573978,1.95596502871459,0.77472422093878,1.88837639454921,3.33472788087968,0.633669516751756,1.73205599015593,5.85895756424614,6.6191382513021
"c10.loc44","10",47.657,1.12438733854079,2.40906507874095,2.01287718792760,0.782459016142702,1.86268531848208,3.26717901492554,0.664513648144505,1.74706830571202,5.78118671444924,6.50801365473067
"c10.loc46","10",49.657,1.19924558511938,2.48040462660232,2.11054260003050,0.692471040135046,1.7729149972416,3.02685089386264,0.68458030127954,1.81805829279675,5.73411873386523,6.15849299345274
"c10.loc48","10",51.657,1.27512718397863,2.50366114829132,2.17385602292178,0.67815822644705,1.61553977718528,2.70036387358370,0.702177910785496,1.90554713678493,5.57699637245258,5.66368054102618
"c10.loc50","10",53.657,1.32899218563906,2.40690254571558,2.13712523009205,0.643291179806592,1.50403182658903,2.51226532414646,0.775778477072223,2.01465343406108,5.51302532497597,5.41852180446585
"c10.loc52","10",55.657,1.31632314511737,2.4070826505798,2.20490000282630,0.607489191805679,1.34562541945323,2.17076984693052,0.790810204624433,2.06244888229995,5.57973154703314,4.85110339712454
"c10.loc54","10",57.657,1.30945820069347,2.40913692335079,2.136490105325,0.575025627312409,1.20580190600388,1.88907842455199,0.770481087952374,2.04658486246090,5.28581448180791,4.43280053422760
"c10.loc56","10",59.657,1.35369871787909,2.40689376822067,2.19270562105252,0.533718520066237,1.0920893983503,1.68149279410814,0.693444399178585,1.99461819472483,5.17880340782502,4.21509277799831
"D10Mit233","10",61.58215832,1.29456070295255,2.34548536288046,2.23349188908394,0.466472602433089,0.950497495058662,1.34771588797977,0.693443898604803,2.06297940205448,4.83236825512181,3.65165318039052
"D11Mit71","11",4.697552701,2.06789397897828,0.183005731371265,1.43281634079089,2.03196860508094,1.43887619178109,0.478732978552542,0.162831889437678,0.528134812286919,1.89910221569753,0.586353588769904
"c11.loc2","11",6.697552701,2.40232047702677,0.194475508766263,1.20837752605863,2.12750695137966,1.51216515357142,0.493170205744695,0.188349715512010,0.571851788378611,2.1698675417598,0.68698167269007
"c11.loc4","11",8.697552701,2.69014482237978,0.258016164502456,1.06526444233982,2.23410395218792,1.49393963312612,0.487614703527267,0.240463669323401,0.630034929769768,2.44320776363125,0.758175340039527
"c11.loc6","11",10.697552701,2.87108134331289,0.277903313600105,0.860069107588725,2.35219891611426,1.49457611258404,0.488963880196763,0.278237282853553,0.659115554154153,2.75163394864460,0.844136956846114
"c11.loc8","11",12.697552701,3.20242618038252,0.311298316157048,0.676457987434517,2.51106002272469,1.56138799422212,0.511334934987266,0.350917920258947,0.718608799057826,2.98198104701286,0.941963821110797
"c11.loc10","11",14.697552701,3.38923154817331,0.304106190113802,0.533034051205493,2.55961121261655,1.62554968890145,0.506888848507641,0.343093998654334,0.640596777912743,3.18638842083272,0.98980648296197
"D11Mit163","11",16.05841219,3.5614815990144,0.330107082799971,0.492146018635375,2.68638452293643,1.6964623616718,0.511296094674471,0.342646174082176,0.608480598823160,3.27324798813479,1.01746990349611
"c11.loc12","11",16.697552701,3.60856990125103,0.372333747143929,0.471977948987124,2.78509263831477,1.77045741539519,0.553021217370911,0.347889645482189,0.601797305549117,3.28140328887726,1.08711585692460
"c11.loc14","11",18.697552701,3.93323162300603,0.515508727582253,0.406195688380462,3.06604796178904,1.99233953634470,0.684473573114604,0.358452253184797,0.607077283688097,3.47703860736185,1.29197099802588
"c11.loc16","11",20.697552701,4.26235372350217,0.633962955411836,0.423581536390232,3.22718605834326,2.11694468271528,0.809026257963993,0.353130584424212,0.621702267508985,3.73692366452971,1.50398074609909
"c11.loc18","11",22.697552701,4.60992557590406,0.808488048081296,0.407705682455882,3.64846200669070,2.50874722985120,0.931302363310873,0.354943862947439,0.593145877307912,4.07672040547345,1.70198598777709
"c11.loc20","11",24.697552701,4.964628447818,1.00414126409327,0.385439817412915,3.6934330489493,2.62036847736176,0.981647176870073,0.347283289011397,0.56291035487652,4.28556023785614,1.81604895405885
"c11.loc22","11",26.697552701,5.26598953139885,1.20687976515399,0.342038654773519,3.9129145478626,2.83075405876320,1.06145477500897,0.3127307216494,0.546529269952101,4.4898646643278,1.99727619009231
"c11.loc24","11",28.697552701,5.6800663691128,1.43393646471713,0.303429366648944,4.01805297241857,2.97089383706098,1.16751472461119,0.269035152656778,0.481744762846637,4.62008052677416,2.11119962071578
"c11.loc26","11",30.697552701,5.98089312137144,1.67596648804463,0.297925154700586,4.06687755145151,3.10720961472441,1.18286423946751,0.234720346500787,0.411701811981339,4.75435298573089,2.10668844309183
"c11.loc28","11",32.697552701,6.29500550917464,1.85502980715686,0.275379940977212,4.38731350695313,3.35553882799769,1.30271911566226,0.219855273008559,0.387204055348724,4.80019001401166,2.21987438607789
"c11.loc30","11",34.697552701,6.43052230908975,2.12161408512780,0.287091250364349,4.49155050495473,3.51493924392223,1.38792725250159,0.183928823218477,0.318519325004241,5.10819356473125,2.40171451230487
"c11.loc32","11",36.697552701,6.85574632605424,2.30492016624223,0.258849047908026,4.46328938852669,3.70195319797686,1.51380527513316,0.146195852573389,0.252901355089791,5.1270753613729,2.60589862965298
"c11.loc34","11",38.697552701,6.78799928692607,2.51317102398282,0.271318073763793,4.43873082017628,3.86281026667155,1.57768937621370,0.111002509603726,0.175955126583759,5.02576666103057,2.68289309159421
"D11Mit242","11",39.465,6.70061112447062,2.58759143748296,0.280132916953474,4.41420233408742,3.91142490719005,1.58169959007432,0.0842525180910073,0.150367461098038,5.02493145055023,2.68884552202458
"c11.loc36","11",40.697552701,6.57513029360625,2.63997436315049,0.337824426659437,4.32029977155695,4.03091262348142,1.68541929235151,0.123282135373195,0.173532715231430,4.99115797595628,2.80204700555068
"c11.loc38","11",42.697552701,6.48105534775573,2.69240068010775,0.469325443174221,4.37242607740914,4.22316299474344,1.85572389148514,0.174741402107060,0.209391293883595,4.87827658812844,2.89057373431201
"c11.loc40","11",44.697552701,6.22637776463686,2.61622625817748,0.543055642910716,4.25924319341182,4.43135482549722,2.01176338451631,0.223716047210203,0.230630687808098,4.56750675504238,2.92574974439036
"c11.loc42","11",46.697552701,6.02616934766088,2.76862338091417,0.603267480674359,4.27832129890084,4.5866045581863,2.23704612063146,0.247237427456992,0.226948181080741,4.36376701185137,3.14020433418799
"c11.loc44","11",48.697552701,5.65427699830996,2.58453554340458,0.683504825540581,4.20813602653187,4.59345460602296,2.39704239903923,0.290803673864429,0.245251792496406,4.28997848866568,3.22460898842861
"c11.loc46","11",50.697552701,5.14209234476372,2.47072690875829,0.780214210742162,4.10762073884948,4.61041843197404,2.5921209464509,0.280922900718913,0.260104443545455,3.94470493878030,3.36306717497481
"c11.loc48","11",52.697552701,4.62814034408711,2.41152723686108,0.784549176322272,4.06867143974149,4.84431110670007,2.77215113134267,0.283738088025364,0.255317641232002,3.78786146484541,3.53769231395357
"c11.loc50","11",54.697552701,4.235258213181,2.30564645099296,0.838024074865355,3.74337197208206,4.63376507912036,2.99653922838537,0.248522642305423,0.231528749050413,3.65939175829958,3.81153679856792
"c11.loc52","11",56.697552701,3.88730618421166,2.17493087413231,0.818405784600306,3.62939926157279,4.79264613515483,3.22580758270763,0.20435088490106,0.219080072284997,3.37050785218422,4.01944090612252
"c11.loc54","11",58.697552701,3.54015060497479,2.05331872081447,0.838652989148178,3.40866751393525,4.67722107203396,3.18799125876167,0.194259681113825,0.203998926393494,3.46217329129637,4.08522284570013
"D11Mit70","11",58.9,3.48989888580622,2.03074384085591,0.817941060414466,3.36516540816114,4.71071902309516,3.16391708317689,0.182751674678862,0.207682909726517,3.46234435436254,4.07352592657758
"c11.loc56","11",60.697552701,3.42948019366658,2.25367861728909,1.00595848030453,3.34750920463385,4.69502051152617,3.18439350899882,0.210624989525431,0.260274209212025,3.27785452948599,3.94870613358742
"c11.loc58","11",62.697552701,3.3230861173734,2.47848441622919,1.08896982751459,3.31489239789184,4.50043315415212,3.38033445923078,0.225614347054308,0.268986916627272,2.98568789789343,4.01709854644987
"c11.loc60","11",64.697552701,3.26396850881388,2.52590005635579,1.19984873524868,3.13995706993356,4.4119426273029,3.5335945384405,0.205330709822669,0.297672015605376,2.8697091729687,4.08437335376847
"c11.loc62","11",66.697552701,3.02007711691767,2.62725693890242,1.37244372840767,3.02075816972223,4.38138414611371,3.81096067307486,0.193686636653418,0.315926032010439,2.66016205843238,4.30819129038284
"c11.loc64","11",68.697552701,2.81164939632579,2.85252415975024,1.62472648018635,2.98670517736232,4.34872148369623,3.98368034981227,0.198490081777569,0.311575408320921,2.49533470586813,4.42512764643117
"c11.loc66","11",70.697552701,2.76223729238134,2.92434087573583,1.76516482077016,2.95258452351583,4.386534578214,4.0409628558548,0.188136792219305,0.34470156049388,2.49160100800987,4.36352564019088
